Elapsed Time (s),Value
0.000,1.14
0.001,1.14
0.001,1.14
0.002,1.14
0.002,1.14
0.003,1.14
0.003,1.14
0.004,1.14
0.004,1.14
0.005,1.14
0.006,1.14
0.007,1.14
0.007,1.14
0.008,1.14
0.008,1.14
0.009,1.14
0.009,1.14
0.010,1.14
0.010,1.14
0.011,1.14
0.012,1.14
0.014,1.14
0.014,1.14
0.015,1.14
0.016,1.14
0.018,1.14
0.019,1.14
0.020,1.14
0.020,1.14
0.021,1.14
0.022,1.14
0.022,1.14
0.023,1.14
0.023,1.14
0.024,1.14
0.025,1.14
0.025,1.14
0.026,1.14
0.026,1.14
0.027,1.14
0.027,1.14
0.028,1.14
0.029,1.14
0.029,1.14
0.030,1.14
0.030,1.14
0.031,1.14
0.031,1.14
0.031,1.14
0.033,1.14
0.033,1.14
0.034,1.14
0.035,1.14
0.036,1.14
0.036,1.14
0.037,1.14
0.037,1.14
0.038,1.14
0.038,1.14
0.039,1.14
0.039,1.14
0.039,1.14
0.040,1.14
0.040,1.14
0.041,1.14
0.041,1.14
0.041,1.14
0.042,1.14
0.042,1.14
0.043,1.14
0.043,1.14
0.043,1.14
0.044,1.14
0.044,1.14
0.045,1.14
0.045,1.14
0.045,1.14
0.046,1.14
0.046,1.14
0.047,1.14
0.047,1.14
0.047,1.14
0.048,1.14
0.048,1.14
0.048,1.14
0.049,1.14
0.050,1.14
0.050,1.14
0.051,1.14
0.052,1.14
0.053,1.14
0.054,1.14
0.054,1.14
0.055,1.14
0.055,1.14
0.056,1.14
0.057,1.14
0.057,1.14
0.058,1.14
0.058,1.15
0.059,1.15
0.059,1.14
0.060,1.15
0.060,1.15
0.061,1.15
0.062,1.15
0.062,1.15
0.063,1.15
0.063,1.15
0.064,1.15
0.064,1.15
0.065,1.15
0.066,1.15
0.067,1.15
0.067,1.15
0.068,1.15
0.069,1.15
0.070,1.15
0.071,1.15
0.071,1.15
0.071,1.15
0.072,1.15
0.072,1.15
0.073,1.15
0.073,1.15
0.074,1.15
0.074,1.15
0.075,1.15
0.075,1.15
0.075,1.15
0.076,1.15
0.076,1.15
0.077,1.15
0.077,1.15
0.078,1.15
0.078,1.15
0.078,1.15
0.079,1.14
0.079,1.14
0.080,1.14
0.080,1.14
0.081,1.14
0.081,1.14
0.081,1.14
0.082,1.14
0.083,1.14
0.084,1.14
0.085,1.14
0.086,1.14
0.086,1.14
0.087,1.14
0.087,1.14
0.088,1.14
0.088,1.14
0.088,1.14
0.089,1.13
0.089,1.14
0.090,1.13
0.090,1.14
0.091,1.13
0.091,1.13
0.091,1.13
0.092,1.13
0.093,1.13
0.093,1.13
0.094,1.13
0.094,1.13
0.095,1.13
0.095,1.13
0.095,1.13
0.096,1.13
0.096,1.13
0.097,1.13
0.097,1.12
0.098,1.12
0.098,1.12
0.099,1.12
0.100,1.12
0.100,1.12
0.102,1.12
0.103,1.12
0.103,1.12
0.103,1.12
0.104,1.12
0.104,1.12
0.105,1.11
0.105,1.11
0.106,1.11
0.106,1.11
0.107,1.11
0.107,1.11
0.108,1.11
0.108,1.11
0.109,1.11
0.109,1.11
0.109,1.11
0.110,1.11
0.110,1.11
0.110,1.11
0.111,1.1
0.111,1.11
0.111,1.11
0.112,1.1
0.112,1.1
0.112,1.1
0.113,1.1
0.113,1.11
0.114,1.1
0.114,1.11
0.114,1.11
0.115,1.1
0.115,1.11
0.116,1.1
0.116,1.11
0.117,1.11
0.117,1.11
0.118,1.11
0.119,1.11
0.119,1.11
0.119,1.11
0.120,1.11
0.120,1.11
0.120,1.11
0.121,1.11
0.121,1.11
0.121,1.11
0.122,1.11
0.122,1.11
0.123,1.11
0.123,1.11
0.123,1.1
0.123,1.1
0.124,1.11
0.124,1.1
0.125,1.1
0.125,1.1
0.125,1.1
0.126,1.1
0.126,1.1
0.126,1.1
0.127,1.1
0.127,1.1
0.127,1.1
0.128,1.1
0.128,1.1
0.129,1.1
0.129,1.1
0.129,1.1
0.129,1.1
0.130,1.1
0.130,1.1
0.130,1.1
0.131,1.1
0.131,1.1
0.131,1.1
0.132,1.1
0.133,1.1
0.134,1.1
0.135,1.1
0.136,1.1
0.136,1.1
0.136,1.1
0.137,1.1
0.137,1.11
0.137,1.11
0.138,1.11
0.138,1.11
0.138,1.11
0.139,1.11
0.139,1.11
0.140,1.11
0.140,1.11
0.140,1.11
0.141,1.11
0.141,1.11
0.141,1.11
0.142,1.11
0.142,1.11
0.142,1.11
0.143,1.11
